ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol
1445444_at	0.9638064	8.73E-01	-0.165197	-6.640343	-0.0192721	Gm19937
1415717_at	0.9638064	8.73E-01	0.165174	-6.640347	0.0136005	Rnf220
1418701_at	0.9638245	8.73E-01	-0.165124	-6.640356	-0.0173823	Comt
1431952_at	0.9638476	8.73E-01	0.165044	-6.640371	0.0154393	4930532I03Rik
1443594_at	0.9638476	8.73E-01	0.164991	-6.64038	0.0189792	AI043046
1428493_at	0.9638476	8.73E-01	-0.16497	-6.640384	-0.0200265	Sipa1l3
1441199_at	0.9638476	8.73E-01	-0.164967	-6.640385	-0.0308449	
1424081_at	0.9638476	8.73E-01	0.164957	-6.640386	0.0164443	Pcgf6
1417397_at	0.9638722	8.73E-01	-0.164893	-6.640398	-0.0171862	Slc9a1
1426434_at	0.9638722	8.73E-01	-0.164872	-6.640402	-0.0195276	Tmem43
1416398_at	0.9638761	8.73E-01	-0.164815	-6.640412	-0.019219	Mesdc1
1456537_at	0.9638761	8.73E-01	-0.164805	-6.640414	-0.0209262	A930033H14Rik
1449403_at	0.9638761	8.73E-01	-0.164783	-6.640418	-0.0164112	Pde9a
1426092_a_at	0.9639063	8.73E-01	0.164719	-6.64043	0.0184188	Trim34b///Trim34a
1423198_a_at	0.9640237	8.73E-01	-0.164492	-6.640471	-0.0252612	Smek2
1429847_a_at	0.9640237	8.73E-01	-0.164447	-6.640479	-0.0275005	Dcaf17
1452922_at	0.9640237	8.73E-01	-0.164444	-6.640479	-0.0303978	Ppp1r3d
1434022_at	0.9640237	8.73E-01	-0.164436	-6.640481	-0.0246671	Zbtb33
1435910_at	0.9640237	8.73E-01	0.164415	-6.640485	0.0200071	Fads3
1418526_at	0.9640237	8.73E-01	-0.164411	-6.640485	-0.0386687	Srsf10
1447055_at	0.9641058	8.73E-01	0.164281	-6.640509	0.0202246	Dnajc11
1426049_a_at	0.9641058	8.73E-01	0.164245	-6.640515	0.0234422	Terf2ip
1445651_at	0.9641058	8.74E-01	0.164204	-6.640523	0.0263213	
1440164_x_at	0.9641058	8.74E-01	-0.164202	-6.640523	-0.0172925	Cd8a
1444104_at	0.9641527	8.74E-01	0.164098	-6.640542	0.0232373	G630016G05Rik
1460262_a_at	0.9641527	8.74E-01	-0.164028	-6.640554	-0.0200011	1700037H04Rik
1418610_at	0.9641527	8.74E-01	0.164009	-6.640558	0.0155177	Slc17a6
1449299_at	0.9641527	8.74E-01	-0.163979	-6.640563	-0.0281476	Lrp5
1458977_at	0.9641527	8.74E-01	0.163948	-6.640569	0.0133939	A530021J07Rik
1435177_a_at	0.9641527	8.74E-01	-0.163946	-6.640569	-0.0141369	Anapc5
1443899_at	0.9641527	8.74E-01	-0.16394	-6.64057	-0.0146181	Cep162
1450750_a_at	0.9641527	8.74E-01	0.16392	-6.640574	0.0232088	Nr4a2
1442648_at	0.9641527	8.74E-01	0.163894	-6.640579	0.0234214	Zfp563
1454778_x_at	0.9641685	8.74E-01	-0.163847	-6.640587	-0.0132676	Rps28
1459848_x_at	0.9642121	8.74E-01	0.163767	-6.640601	0.0150052	Dbh
1447610_at	0.9642121	8.74E-01	0.163739	-6.640606	0.021358	Tmem184c
1449714_at	0.9642168	8.74E-01	0.163699	-6.640614	0.0182453	Fam73b
1439700_at	0.9642168	8.74E-01	-0.163662	-6.64062	-0.0137115	Adam1b
1418831_at	0.9642168	8.74E-01	-0.163649	-6.640623	-0.0344226	Pkp3
1427397_at	0.9643774	8.74E-01	0.163411	-6.640665	0.025007	Proser1
1436879_x_at	0.9643774	8.74E-01	0.163397	-6.640668	0.0129809	Afp
1426949_s_at	0.9643774	8.74E-01	0.163312	-6.640683	0.0132738	Tpr
1453550_a_at	0.9643774	8.74E-01	-0.163304	-6.640685	-0.0188859	Far1
1418962_at	0.9643774	8.74E-01	0.163293	-6.640687	0.017112	Necap2
1428212_x_at	0.9643774	8.74E-01	0.16329	-6.640687	0.0129411	Rpl31-ps12///Rpl31
1436725_at	0.9644255	8.74E-01	-0.163205	-6.640702	-0.0193375	Arhgef39
1453383_at	0.9644543	8.74E-01	-0.163143	-6.640714	-0.0250928	1700022F17Rik///Dcdc2c
1457663_at	0.9644918	8.74E-01	-0.16306	-6.640728	-0.0210304	1700006F04Rik
1421793_at	0.9644918	8.74E-01	0.163004	-6.640738	0.0327306	Fgf11
1443894_at	0.9644918	8.74E-01	-0.162993	-6.64074	-0.0533944	Evi2a
1444210_at	0.9644918	8.74E-01	0.162937	-6.64075	0.0213827	Mb21d2
1453807_at	0.9644918	8.75E-01	-0.162842	-6.640767	-0.0147524	6330563C09Rik
1448422_at	0.9644918	8.75E-01	0.162831	-6.640769	0.0138851	Tmed4
AFFX-r2-Bs-lys-5_at	0.9644918	8.75E-01	0.162766	-6.640781	0.020568	
1459213_at	0.9644918	8.75E-01	-0.162757	-6.640783	-0.0215776	Gm12159
1458731_at	0.9644918	8.75E-01	0.162727	-6.640788	0.0145885	
1432575_at	0.9644918	8.75E-01	0.162723	-6.640789	0.0196095	4930548F15Rik
1455502_at	0.9644918	8.75E-01	-0.162679	-6.640796	-0.0157863	Madd
1448311_at	0.9644918	8.75E-01	-0.162641	-6.640803	-0.0171974	Usp5
1421399_at	0.9644918	8.75E-01	0.162641	-6.640803	0.0183059	Insm1
1451855_at	0.9644918	8.75E-01	0.162615	-6.640808	0.0206912	Bcl7a
1417009_at	0.9644918	8.75E-01	-0.162522	-6.640825	-0.0207549	C1ra
1458805_at	0.9644918	8.75E-01	-0.162502	-6.640828	-0.0197744	
1445351_at	0.9644918	8.75E-01	-0.162486	-6.640831	-0.0240688	
1460118_at	0.9644918	8.75E-01	0.162468	-6.640834	0.024727	Pde5a
1429155_at	0.9644918	8.75E-01	-0.162419	-6.640843	-0.0139081	Cfap97
1430457_at	0.9644918	8.75E-01	0.162413	-6.640844	0.0152533	Gm15674///Cd55b
1448900_at	0.9644918	8.75E-01	0.162405	-6.640846	0.0234299	Tango2
1433723_s_at	0.9644918	8.75E-01	0.162399	-6.640847	0.0149779	Serf2
1433348_at	0.9644918	8.75E-01	0.162339	-6.640857	0.0165037	2810414N06Rik
1430831_at	0.9644918	8.75E-01	0.16233	-6.640859	0.0182102	Lyrm1
1447531_x_at	0.9644918	8.75E-01	-0.162316	-6.640861	-0.0151272	
1443434_s_at	0.9644918	8.75E-01	0.1623	-6.640864	0.0224034	Plxnc1
1437269_at	0.9644918	8.75E-01	-0.162291	-6.640866	-0.0210893	Ttc38
1446216_at	0.9644918	8.75E-01	0.162291	-6.640866	0.0135805	
1433152_at	0.9644918	8.75E-01	0.162285	-6.640867	0.0188201	2900022B07Rik
1454899_at	0.9645151	8.75E-01	0.162221	-6.640878	0.0181023	Lpp
1425301_at	0.9645151	8.75E-01	-0.162201	-6.640882	-0.0186711	Ncam2
1427639_a_at	0.9645194	8.75E-01	0.162168	-6.640888	0.0191128	Nek4
1448047_at	0.9645201	8.75E-01	0.16211	-6.640898	0.0158817	
1436781_at	0.9645201	8.75E-01	0.162094	-6.640901	0.0200198	Man2b1
1429085_at	0.9645201	8.75E-01	0.162083	-6.640903	0.0149066	Vezf1
1437971_at	0.9645212	8.75E-01	-0.162054	-6.640908	-0.0129305	Skiv2l2
1437491_at	0.9645481	8.75E-01	-0.161979	-6.640921	-0.0174094	Bicd2
1423809_at	0.9645481	8.75E-01	0.161966	-6.640924	0.023205	Tcf19
1448668_a_at	0.9645752	8.75E-01	0.161904	-6.640935	0.016395	Irak1
1420357_s_at	0.9645752	8.75E-01	-0.161808	-6.640952	-0.0389937	Xlr3b///Xlr3c///Xlr3a
1450920_at	0.9645752	8.75E-01	0.161808	-6.640952	0.0204067	Ccnb2
1416946_a_at	0.9645752	8.75E-01	0.161795	-6.640954	0.0144444	Acaa1b///Acaa1a
1442103_at	0.9645752	8.75E-01	-0.161794	-6.640954	-0.0287032	Nipbl
1429984_at	0.9646165	8.75E-01	0.161716	-6.640968	0.0138836	Fra10ac1
1440036_x_at	0.9646377	8.75E-01	-0.161663	-6.640978	-0.0161732	
1446176_at	0.9646447	8.75E-01	-0.161627	-6.640984	-0.0173814	
1446440_at	0.9646562	8.76E-01	-0.161565	-6.640995	-0.0141406	
1446399_at	0.9646562	8.76E-01	0.161557	-6.640996	0.014557	Cdh10
1444273_at	0.9647006	8.76E-01	-0.161476	-6.641011	-0.0196813	AW555355
1448132_at	0.9647083	8.76E-01	0.161439	-6.641017	0.0135504	Slc19a1
1459886_at	0.9647283	8.76E-01	-0.161387	-6.641027	-0.0194382	
1432916_at	0.9647983	8.76E-01	0.161251	-6.641051	0.027441	5730407I07Rik
1421132_at	0.9647983	8.76E-01	0.161248	-6.641051	0.0174268	Nectin3
1459117_at	0.9648399	8.76E-01	-0.16117	-6.641065	-0.028482	
1419205_x_at	0.9648466	8.76E-01	-0.161134	-6.641071	-0.0163393	Gpatch4
1427150_at	0.964889	8.76E-01	-0.161056	-6.641085	-0.0152372	Kmt2c
1439776_at	0.9648932	8.76E-01	-0.161023	-6.641091	-0.0158748	Ogfod1
1439033_at	0.9649037	8.76E-01	-0.16098	-6.641099	-0.0228188	Zcchc7
1447043_at	0.9649037	8.76E-01	-0.160954	-6.641103	-0.0251009	
1447162_at	0.9649233	8.76E-01	-0.160877	-6.641117	-0.0164069	
1426824_at	0.9649233	8.76E-01	0.160875	-6.641117	0.0177435	Psme4
1443953_at	0.9649729	8.76E-01	-0.160786	-6.641133	-0.0233367	Tex2
1436977_at	0.9649729	8.76E-01	-0.16074	-6.641141	-0.0211032	
1427719_s_at	0.9649729	8.76E-01	-0.160732	-6.641143	-0.0186625	Krt82
1423755_at	0.9649847	8.76E-01	-0.16069	-6.64115	-0.0149106	Zcchc8
1426194_x_at	0.9649848	8.76E-01	-0.160653	-6.641157	-0.019755	Rev3l
1452090_a_at	0.9649848	8.76E-01	0.160633	-6.64116	0.0173368	Olfm3
1439383_x_at	0.9649852	8.76E-01	-0.160564	-6.641172	-0.015891	Ptpa
1445434_at	0.9649852	8.76E-01	0.160557	-6.641174	0.0161784	Snupn
1433899_x_at	0.9649852	8.76E-01	0.1605	-6.641184	0.0157122	Tsc22d1
1417968_a_at	0.9649852	8.76E-01	0.160483	-6.641186	0.0177887	Mbd1
1454543_at	0.9649852	8.76E-01	0.160476	-6.641188	0.0284677	1520401O13Rik
1427274_at	0.9649852	8.76E-01	-0.160465	-6.64119	-0.0166367	Rnf214
1436062_at	0.9650406	8.76E-01	-0.160364	-6.641208	-0.0136007	Arcn1
1429213_at	0.9650406	8.76E-01	0.160329	-6.641214	0.0139256	Ndufaf6
1427956_at	0.9650406	8.76E-01	0.160315	-6.641216	0.022106	Pcgf1
1422330_at	0.9651825	8.77E-01	0.160111	-6.641252	0.0131877	Glp1r
1431797_at	0.9651825	8.77E-01	0.16009	-6.641256	0.0174016	4921518K17Rik
1442400_at	0.965194	8.77E-01	-0.160048	-6.641263	-0.0131976	
1429102_at	0.9652715	8.77E-01	-0.159882	-6.641292	-0.0147926	Arrdc5
1457183_at	0.9652715	8.77E-01	0.159866	-6.641295	0.0149829	Slc6a1
1446944_at	0.9652715	8.77E-01	0.159858	-6.641296	0.0143165	D1Ertd84e
1460163_at	0.9652715	8.77E-01	-0.159844	-6.641299	-0.0151989	C1qtnf7
1434544_at	0.9652745	8.77E-01	-0.159785	-6.641309	-0.0143531	Bola2
1452736_at	0.9652745	8.77E-01	-0.159784	-6.64131	-0.016238	R3hcc1
1444090_at	0.965295	8.77E-01	-0.159705	-6.641323	-0.0272473	Pram1
1444693_at	0.965295	8.77E-01	-0.159703	-6.641324	-0.0277867	
1459943_at	0.9653058	8.77E-01	-0.15966	-6.641331	-0.0131287	A030012G06Rik
1459186_at	0.9653058	8.77E-01	-0.159635	-6.641336	-0.0222204	C80165
1422306_at	0.9653204	8.77E-01	0.159528	-6.641355	0.0183534	Lcn3
1428037_at	0.9653204	8.77E-01	0.15952	-6.641356	0.0141344	Otoa
1434699_at	0.9653204	8.77E-01	0.159504	-6.641359	0.0272181	G2e3
1444584_at	0.9653204	8.77E-01	0.15945	-6.641368	0.0144328	Pgbd1
1452284_at	0.9653204	8.77E-01	-0.159424	-6.641373	-0.017939	Ptprz1
1418216_at	0.9653204	8.77E-01	0.159362	-6.641384	0.0225173	Ggt5
1445374_at	0.9653204	8.77E-01	-0.15935	-6.641386	-0.0130986	
1440644_at	0.9653204	8.77E-01	-0.159349	-6.641386	-0.0181131	Parp6
1422188_s_at	0.9653204	8.77E-01	0.159319	-6.641391	0.0196011	Tcrg-V4///Trgv2
1421681_at	0.9653204	8.77E-01	0.15929	-6.641396	0.0256573	Nrg4
1437991_x_at	0.9653204	8.77E-01	-0.15928	-6.641398	-0.0165514	Rusc1
1430759_at	0.9653204	8.77E-01	0.159276	-6.641399	0.016162	4930523C07Rik
1450864_at	0.9653204	8.77E-01	-0.159253	-6.641403	-0.0153178	Calm3///Calm2///Calm1
1423848_at	0.9653207	8.77E-01	-0.159223	-6.641408	-0.0255308	Mphosph6
1455279_at	0.9653207	8.77E-01	-0.159196	-6.641413	-0.0146948	Drc1
1420530_at	0.9653936	8.77E-01	0.159081	-6.641433	0.0143529	Dpf1
1417903_at	0.9654061	8.77E-01	0.159038	-6.64144	0.0200304	Dfna5
1428974_s_at	0.9654493	8.78E-01	0.15894	-6.641457	0.0188215	Lztfl1
1428528_at	0.9654493	8.78E-01	0.158931	-6.641459	0.0138443	Get4
1426034_a_at	0.9654517	8.78E-01	-0.158891	-6.641466	-0.0238564	Runx2
1449792_at	0.9654517	8.78E-01	-0.158872	-6.641469	-0.0153996	
1441755_at	0.9654573	8.78E-01	0.158817	-6.641479	0.0283342	Mapk15
1455828_at	0.9654573	8.78E-01	0.158776	-6.641486	0.0304175	Gprin1
1459253_at	0.9654573	8.78E-01	0.158751	-6.64149	0.0993606	1700023H06Rik
1445368_at	0.9654573	8.78E-01	-0.158718	-6.641496	-0.0217103	
1454716_x_at	0.9654573	8.78E-01	0.158716	-6.641497	0.014431	Cox5b
1424554_at	0.9654573	8.78E-01	-0.158676	-6.641504	-0.0215218	Ppp1r8
1451170_s_at	0.9654573	8.78E-01	-0.158669	-6.641505	-0.0178812	Nomo1
1455068_at	0.9654869	8.78E-01	-0.158606	-6.641516	-0.0189319	Psd4
1416943_at	0.9655234	8.78E-01	0.158534	-6.641528	0.0187169	Ube2e1
1454021_a_at	0.965637	8.78E-01	-0.158354	-6.64156	-0.01436	Exosc10
1417514_at	0.965637	8.78E-01	-0.158343	-6.641562	-0.0179348	Ssx2ip
1432730_at	0.9656471	8.78E-01	0.158303	-6.641569	0.0218948	5830415G21Rik
1445993_at	0.9657002	8.78E-01	0.158211	-6.641584	0.0308722	
1459464_at	0.9658194	8.78E-01	0.158041	-6.641614	0.0227665	
1445620_at	0.9658954	8.78E-01	0.157903	-6.641638	0.0168931	
1442570_at	0.9658954	8.78E-01	0.157895	-6.641639	0.019682	
1450423_s_at	0.9659006	8.78E-01	-0.15786	-6.641645	-0.0138441	Rpf2
1450947_at	0.9659198	8.78E-01	-0.1578	-6.641656	-0.0156814	2610528J11Rik
1439535_at	0.9659198	8.78E-01	-0.157782	-6.641659	-0.0151531	
1424378_at	0.9659429	8.78E-01	0.157698	-6.641674	0.0241335	Ldlrap1
1458306_at	0.9659429	8.78E-01	0.157665	-6.641679	0.0156863	Pigz
1452385_at	0.9659429	8.79E-01	0.157642	-6.641683	0.0234524	Usp53
1420209_at	0.9659429	8.79E-01	-0.157642	-6.641683	-0.0151745	Dus4l
1437837_x_at	0.9659475	8.79E-01	0.157575	-6.641695	0.0166875	Poldip3
1445436_at	0.9659475	8.79E-01	0.15756	-6.641697	0.0169723	
1460534_at	0.9659475	8.79E-01	0.157491	-6.641709	0.0179914	9430078G10Rik
1417390_at	0.9659475	8.79E-01	-0.15748	-6.641711	-0.0138988	Gpn1
1419231_s_at	0.9659475	8.79E-01	-0.157388	-6.641727	-0.016293	Krt12
1431898_at	0.9659475	8.79E-01	-0.157377	-6.641729	-0.0230387	Adad2
1425583_at	0.9659475	8.79E-01	0.157352	-6.641733	0.0149127	
1428305_at	0.9659475	8.79E-01	0.157321	-6.641739	0.0152016	Pcsk2
1457482_at	0.9659475	8.79E-01	-0.15732	-6.641739	-0.0250912	Kdm5b
1440087_at	0.9659475	8.79E-01	-0.157264	-6.641749	-0.0146252	Gm28523
1418620_at	0.9659475	8.79E-01	0.15726	-6.641749	0.0142324	Phox2a
1425129_a_at	0.9659475	8.79E-01	-0.157243	-6.641752	-0.0136859	Taldo1
1444160_at	0.9659475	8.79E-01	0.157237	-6.641753	0.0170662	
1430033_at	0.9659475	8.79E-01	0.157216	-6.641757	0.0185792	5330431K02Rik
1441324_at	0.9659475	8.79E-01	0.157152	-6.641768	0.0240547	
1450481_at	0.9659475	8.79E-01	-0.157147	-6.641769	-0.0134818	Mybl1
1452483_a_at	0.9659475	8.79E-01	0.157143	-6.64177	0.0158067	Cd44
1447498_at	0.9659475	8.79E-01	0.157131	-6.641772	0.0130011	Edar
1425605_a_at	0.9660252	8.79E-01	-0.157011	-6.641792	-0.0191103	Lmbr1
1445221_at	0.9660407	8.79E-01	-0.156955	-6.641802	-0.0158801	
1423881_at	0.9660407	8.79E-01	0.156909	-6.64181	0.0140553	Ppp6r3
1443943_at	0.9660407	8.79E-01	-0.156908	-6.64181	-0.0128152	Plag1
1443786_at	0.9660628	8.79E-01	0.156853	-6.64182	0.0221736	Utf1
1455827_at	0.9660628	8.79E-01	-0.156763	-6.641835	-0.0125966	Mbnl2
1445440_at	0.9660628	8.79E-01	0.156736	-6.64184	0.0184295	Ccdc88a
1457353_at	0.9660628	8.79E-01	0.156711	-6.641844	0.020282	Tomm70a
1448683_at	0.9660628	8.79E-01	0.1567	-6.641846	0.0138989	Cyp2d26
1430416_at	0.9660628	8.79E-01	0.156677	-6.64185	0.0162776	4931431B13Rik
1431275_at	0.9660628	8.79E-01	0.156667	-6.641852	0.015217	Chaf1b
1429323_at	0.9660628	8.79E-01	0.156651	-6.641855	0.0217835	LOC102638538///LOC102638110///LOC102637138///LOC102632113///LOC101055754///Gm21560///Gm21103///Gm3173///Gm38418///Gm3739///Gm16434///Gm3696///Gm3685///Gm3667///Gm3194///Gm3594///Gm3558///Gm10408///Gm10413///Gm3488///Gm3476///Gm3500///Gm3460///Gm3453///Gm3424///Gm3383///Gm3269///Gm3264///Gm3252///Gm3248///Gm3239///Gm3182///Gm3159///Gm3149///Gm3127///Gm3115///Gm3095///Gm3047///Gm3043///Gm3029///Gm3005///Gm3002///Gm10340///Gm2897///Gm2888///Gm2237///Gm10406///Gm3373///Gm9602///Gm8362///Gm8279///Gm8246///Gm8159///Gm7876///Gm6676///Gm6337///Gm5797///Gm5796///Gm5795///Gm5458///4930555G01Rik///Hn1l
1444569_at	0.9660628	8.79E-01	0.156536	-6.641874	0.0124287	Gm8273
1457894_at	0.9660628	8.79E-01	-0.156524	-6.641876	-0.019485	Mettl11b
1440436_at	0.9660628	8.79E-01	0.156515	-6.641878	0.015551	Gm5083
1450882_s_at	0.9660628	8.79E-01	-0.156506	-6.641879	-0.0143866	Gpr137b-ps///Gpr137b
1446133_at	0.9660628	8.79E-01	0.156474	-6.641885	0.0142486	D2Ertd295e
1446279_at	0.9660628	8.79E-01	0.156409	-6.641896	0.0142926	
1454242_at	0.9660628	8.79E-01	0.156389	-6.6419	0.0317373	2310079G19Rik
1419085_at	0.9660628	8.80E-01	0.156326	-6.64191	0.0250233	Pcp2
1444393_at	0.9660628	8.80E-01	-0.156319	-6.641912	-0.0132783	
1432996_at	0.9660628	8.80E-01	-0.156302	-6.641915	-0.0217808	5830462P14Rik
1451159_at	0.9660628	8.80E-01	-0.156272	-6.64192	-0.0143162	Arhgef12
1420498_a_at	0.9660628	8.80E-01	0.156271	-6.64192	0.0231178	Dab2
1421482_at	0.9660628	8.80E-01	0.15623	-6.641927	0.0221839	Bsnd
1428682_at	0.9660628	8.80E-01	-0.15621	-6.64193	-0.0342378	Zc3h6
1452068_at	0.9660628	8.80E-01	-0.156196	-6.641933	-0.0149916	Naaa
1454659_at	0.9660628	8.80E-01	0.156135	-6.641943	0.0154513	Dctd
1426038_at	0.9660628	8.80E-01	-0.156104	-6.641948	-0.016855	
1424734_at	0.9660628	8.80E-01	-0.156082	-6.641952	-0.0182603	Rasgrf1
1420598_x_at	0.9660628	8.80E-01	0.156075	-6.641953	0.0173688	Defa-rs2
1460171_at	0.9660628	8.80E-01	0.156004	-6.641966	0.0128113	Cops5
1451014_at	0.9660628	8.80E-01	0.156	-6.641966	0.0331516	Ror1
1442582_at	0.9660628	8.80E-01	0.155959	-6.641973	0.0157418	Gcsam
1420878_a_at	0.9660628	8.80E-01	0.155909	-6.641982	0.0125422	Ywhab
1429493_at	0.9660628	8.80E-01	-0.155893	-6.641985	-0.0255349	Mettl4
1431178_at	0.9660628	8.80E-01	0.155876	-6.641988	0.0236308	Ulbp1
1416175_a_at	0.9660628	8.80E-01	0.155864	-6.64199	0.0128432	Vdac3
1457462_at	0.9660628	8.80E-01	0.155859	-6.641991	0.0244181	Zfp68
1425144_at	0.9660628	8.80E-01	-0.155857	-6.641991	-0.0146954	Klk1b11
1436264_at	0.9660628	8.80E-01	-0.155844	-6.641993	-0.0164447	BC025920
1421877_at	0.9660628	8.80E-01	-0.155803	-6.642	-0.0159932	Mapk9
1440617_at	0.9660628	8.80E-01	-0.155788	-6.642003	-0.0194149	Cpa6
1433882_at	0.9661055	8.80E-01	0.155655	-6.642025	0.0143669	Cnot10
1436859_at	0.9661055	8.80E-01	0.155654	-6.642026	0.0205995	Arl14ep
1419179_at	0.9661055	8.80E-01	0.155653	-6.642026	0.0187229	Txnl4a
1416930_at	0.9661057	8.80E-01	0.15561	-6.642033	0.0289699	Ly6d
1436861_at	0.9661057	8.80E-01	0.155596	-6.642035	0.0143511	Il7
1450584_at	0.966137	8.80E-01	-0.1555	-6.642052	-0.0127553	Hoxd11
1420251_at	0.966137	8.80E-01	-0.155481	-6.642055	-0.0165312	
1450424_a_at	0.966137	8.80E-01	-0.155459	-6.642059	-0.0130692	Il18bp
1442284_at	0.966137	8.80E-01	-0.155447	-6.642061	-0.0280516	Sart1
1452715_at	0.9661551	8.80E-01	0.155397	-6.642069	0.0176424	Haus5
1421091_at	0.9661856	8.80E-01	0.155333	-6.64208	0.0238366	Serpina12
1445380_at	0.9661887	8.80E-01	0.155291	-6.642088	0.0224112	A230072C01Rik
1454200_at	0.9661887	8.80E-01	-0.155273	-6.642091	-0.0180511	Zeb2
1437826_at	0.9662124	8.80E-01	-0.155195	-6.642104	-0.0132635	Pfpl
1433135_at	0.9662124	8.80E-01	0.155189	-6.642105	0.0134672	Golgb1
1421667_at	0.9662695	8.80E-01	-0.155084	-6.642123	-0.0197054	Nmur1
1446227_at	0.9662695	8.80E-01	0.155057	-6.642128	0.0135027	
1424327_at	0.9662695	8.81E-01	0.155037	-6.642131	0.0172338	Anapc15
1427931_s_at	0.9662732	8.81E-01	0.155004	-6.642137	0.0218952	Pdxk
1417492_at	0.9663565	8.81E-01	-0.154849	-6.642163	-0.0180586	Ctsb
1421361_at	0.9663565	8.81E-01	0.154849	-6.642163	0.0238448	Grk1
1455472_at	0.9663689	8.81E-01	0.154782	-6.642174	0.0383154	Vezt
1421574_at	0.9663689	8.81E-01	0.154757	-6.642179	0.0162297	Rap2a
1458953_at	0.9663689	8.81E-01	-0.154738	-6.642182	-0.0210663	D5Ertd215e
1417429_at	0.9663689	8.81E-01	0.154721	-6.642185	0.0170185	Fmo1
1420474_at	0.9663689	8.81E-01	-0.154694	-6.642189	-0.0197699	Mtpn
1418615_at	0.9664181	8.81E-01	-0.154579	-6.642209	-0.0228951	Astn1
1418960_at	0.9664181	8.81E-01	-0.154579	-6.642209	-0.0175157	Phf20l1
1419390_at	0.9664437	8.81E-01	-0.15452	-6.642219	-0.0169791	Pde10a
1431922_at	0.9664437	8.81E-01	0.154469	-6.642228	0.0135765	Isx
1446785_at	0.9664437	8.81E-01	-0.154396	-6.64224	-0.0176139	Gm35497
1448569_at	0.9664437	8.81E-01	-0.154393	-6.64224	-0.0269049	Mlec
1420287_at	0.9664437	8.81E-01	-0.154361	-6.642246	-0.0171684	
1432467_at	0.9664437	8.81E-01	-0.154353	-6.642247	-0.0155703	Lrch3
1451309_at	0.9664437	8.81E-01	0.154338	-6.64225	0.0182379	Arhgap1
1415842_at	0.9664437	8.81E-01	0.154324	-6.642252	0.0176911	Mlst8
1437003_at	0.9664526	8.81E-01	-0.154285	-6.642259	-0.034471	
1432024_at	0.9665061	8.81E-01	-0.154193	-6.642274	-0.0138208	Ttc28
1425104_at	0.9665843	8.81E-01	-0.154072	-6.642295	-0.0137174	Kctd1
1415754_at	0.9666438	8.81E-01	0.153969	-6.642312	0.0127774	Polr2f
1455583_at	0.9666438	8.81E-01	0.15393	-6.642319	0.0193739	Gne
1429682_at	0.9666438	8.81E-01	0.153917	-6.642321	0.0226043	Fam46c
1426541_a_at	0.966665	8.81E-01	-0.153863	-6.64233	-0.025749	Endod1
1443235_at	0.9666867	8.81E-01	-0.153809	-6.642339	-0.0231216	Eif2ak4
1447577_x_at	0.9666891	8.81E-01	0.153767	-6.642347	0.023479	Pcca
1458837_at	0.9666891	8.82E-01	0.153725	-6.642354	0.0186816	2810006K23Rik
1443327_at	0.9666891	8.82E-01	-0.153722	-6.642354	-0.0257653	D130043K22Rik
1447885_x_at	0.9667153	8.82E-01	-0.153651	-6.642366	-0.0127284	Nedd9
1454968_at	0.9667153	8.82E-01	-0.15359	-6.642376	-0.0160181	Dnaaf2
1427237_at	0.9667153	8.82E-01	0.15356	-6.642382	0.0164842	2410015M20Rik
1442975_at	0.9667153	8.82E-01	-0.15354	-6.642385	-0.0157139	
1426964_at	0.9667153	8.82E-01	-0.153521	-6.642388	-0.040465	Gm6314///Abracl
1424735_at	0.9667153	8.82E-01	0.153513	-6.642389	0.0411139	Slc25a25
1441487_at	0.9667153	8.82E-01	0.153495	-6.642393	0.0215777	Trim2
1458847_at	0.9667184	8.82E-01	-0.153418	-6.642405	-0.0345133	
1431833_a_at	0.9667184	8.82E-01	-0.153408	-6.642407	-0.0148554	Hmgcs2
1420085_at	0.9667184	8.82E-01	0.153387	-6.642411	0.0182074	Fgf4
1442552_at	0.9667184	8.82E-01	0.153379	-6.642412	0.0264697	Thsd4
1447247_at	0.9667566	8.82E-01	0.153233	-6.642437	0.034149	
1430528_at	0.9667566	8.82E-01	-0.153219	-6.642439	-0.0187319	Sdcbp
1445639_at	0.9667566	8.82E-01	-0.153209	-6.642441	-0.0127544	Adgb
1427753_at	0.9667566	8.82E-01	-0.153171	-6.642447	-0.0157498	Igkv1-135
1419923_at	0.9667566	8.82E-01	0.153153	-6.64245	0.0244881	
1432213_at	0.9667566	8.82E-01	-0.153134	-6.642453	-0.01645	9530047P18Rik
1429353_a_at	0.9667566	8.82E-01	-0.153083	-6.642462	-0.0246116	Tmbim7
1449766_at	0.9667566	8.82E-01	-0.153063	-6.642465	-0.0128736	Syt6
1439472_at	0.9667566	8.82E-01	0.153056	-6.642466	0.0166093	Gm13123///Gcn1l1
1428356_at	0.9667566	8.82E-01	0.153053	-6.642467	0.0148872	Osbp2
1431006_at	0.9668108	8.82E-01	-0.152898	-6.642493	-0.0273851	Mrpl3
1439744_at	0.9668108	8.82E-01	-0.152887	-6.642495	-0.0164842	
1450207_at	0.9668108	8.82E-01	0.152863	-6.642499	0.0125802	Lifr
1438459_x_at	0.9668108	8.82E-01	0.152858	-6.6425	0.0188751	Sfpq
1440645_at	0.9668108	8.82E-01	0.152826	-6.642505	0.0138073	BB114814
